_id,riot_id,name_zh,title,icon_url,win_rate,pick_rate,sample_size,tier,roles,win_rate_change,pick_rate_change,previous_win_rate,previous_pick_rate,top_augments,avg_damage,avg_damage_taken,avg_kills,avg_deaths,avg_assists,kda,avg_gold,avg_cs,avg_cc_time,avg_turret_dmg,avg_heal_shield,avg_dmg_mitigated,damage_share,gold_efficiency,kill_participation,multi_kill_rate,utility_score,survivability,previous_games,wins,search_terms,role_tags,patch_version,updated_at
61,61,发条魔灵,,/assets/champions/16.13.1/61.png,48.892200246846684,0.54909262274664,66438,3,法师;辅助,0.4373,-0.0121,48.45487092519314,0.5612183195134463,"[{""id"":""1030"",""name"":""尤里卡"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/eureka_small.png"",""description"":""获得相当于30%法术强度的技能急速。""},{""id"":""1180"",""name"":""超强大脑"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/bigbrain_small.png"",""description"":""每拥有%i:scaleAP%1法术强度就会获得3护盾值。阵亡时或耗尽后70秒重置。""},{""id"":""1098"",""name"":""急急小子"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/withhaste_small.png"",""description"":""获得移动速度，相当于你的70%技能急速。""},{""id"":""2132"",""name"":""术士果汁盒"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/warlockjuicebox_small.png"",""description"":""获得?全能吸血。""},{""id"":""1388"",""name"":""无限循环往复"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/infiniterecursion_small.png"",""description"":""获得60技能急速，外加每次参与击杀3技能急速。""}]",27401.214965,21218.294355,9.07033,8.897406,29.093664,4.28934,12920.498501,46.510429,28.140138,1216.699778,3126.598357,12970.866901,0.563585,2.120755,0.81094,1.690262,0.216801,0.611306,191052,32483,"奥莉安娜,Orianna,发条","Mage,Support",,2026-06-29T10:17:34.659Z
41,41,海洋之灾,,/assets/champions/16.13.1/41.png,49.04512320019278,0.5487455037762412,66396,3,战士,0.1832,-0.0935,48.86196265700616,0.6422056374634585,"[{""id"":""1004"",""name"":""回归基本功"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/backtobasics_small.png"",""description"":""获得提升过的技能伤害、治疗效果、护盾和技能急速，但你不能使用你的终极技能。""},{""id"":""1092"",""name"":""易损"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/vulnerability_small.png"",""description"":""你的装备效果和持续伤害效果可以暴击。获得%i:scaleCrit% 25%暴击几率。""},{""id"":""2024"",""name"":""由暴生急"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/critncast_small.png"",""description"":""获得相当于你40%%i:scaleCrit%暴击几率的技能急速。""},{""id"":""1325"",""name"":""玻璃大炮"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/glasscannon_small.png"",""description"":""减少30%最大生命值。造成?额外真实伤害。""},{""id"":""1336"",""name"":""升级：无尽之刃"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/upgradeie_small.png"",""description"":""获得25% %i:scaleCrit%暴击几率和500金币。装备无尽之刃后，可使你的%i:scaleCrit%暴击几率在每次攻击都会提供随机的%i:scaleCritMult%暴击伤害。""}]",34956.223022,29743.235068,13.868993,9.75922,18.534583,3.320304,14638.553583,55.427915,13.052651,1213.896312,23.099218,19983.632435,0.540286,2.387956,0.768535,3.591332,0.038001,0.671872,218622,32564,"普朗克,Gangplank,船长",Fighter,,2026-06-29T10:17:34.659Z
166,166,影哨,,/assets/champions/16.13.1/166.png,55.735881259333766,0.5423485970360338,65622,1,射手;刺客,2.4046000000000003,0.029599999999999998,53.3313089761145,0.5127169917414967,"[{""id"":""1356"",""name"":""暴击飞弹"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/criticalmissile_small.png"",""description"":""当你暴击时，发射飞弹造成魔法伤害。获得%i:scaleCrit% 25%暴击几率。""},{""id"":""1220"",""name"":""连拨击锤"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/fanthehammer_small.png"",""description"":""对敌方英雄的攻击会发射5个额外飞弹，造成随距离提升的额外伤害。每个方向的冷却时间独立计算。""},{""id"":""2010"",""name"":""双发快射"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/doubletap_small.png"",""description"":""你的暴击施加一次额外的%i:OnHit%附带攻击特效。获得%i:scaleCrit% ?暴击几率。""},{""id"":""1225"",""name"":""双刀流"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/dualwield_small.png"",""description"":""在攻击时，发射一个箭矢，它施加效能削减的%i:OnHit%攻击特效。获得10%总攻击速度。""},{""id"":""1336"",""name"":""升级：无尽之刃"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/upgradeie_small.png"",""description"":""获得25% %i:scaleCrit%暴击几率和500金币。装备无尽之刃后，可使你的%i:scaleCrit%暴击几率在每次攻击都会提供随机的%i:scaleCritMult%暴击伤害。""}]",29222.035404,24092.764296,12.881665,10.362837,17.110825,2.894236,14229.20545,54.086901,0.280657,1506.781247,52.142581,17853.881772,0.548104,2.053666,0.74321,3.866002,0.002745,0.741047,174541,36575,"阿克尚,Akshan","Marksman,Assassin",,2026-06-29T10:17:34.659Z
516,516,山隐之焰,,/assets/champions/16.13.1/516.png,53.1255762493085,0.5378360504208487,65076,1,坦克,0.5579,0.0115,52.56763694807803,0.5263793789662159,"[{""id"":""1353"",""name"":""坦克引擎"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/tank_engine_small.png"",""description"":""参与击杀时，获得一个层数，使你的体型增大并提升最大生命值。阵亡时损失层数。""},{""id"":""2102"",""name"":""高压锅"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/questpressurecooker_small.png"",""description"":""每一秒，对附近的敌方英雄们施加一层可叠加的灼烧，这个效果受益于你的最大生命值。任务：对敌方英雄造成灼烧伤害奖励：提升【高压锅】的规模和伤害，基于任务等级。""},{""id"":""1361"",""name"":""艾卡西亚的陷落"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/quest_voidimmolation_small.png"",""description"":""即刻：获得1个【斑比的熔渣】。任务：持有日炎圣盾和璀璨回响。奖励：将这些装备合成为虚空献祭。""},{""id"":""2006"",""name"":""飞身踢"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/dropkick_small.png"",""description"":""你的攻击会处决低生命值的敌方英雄，从而击退并引发一次爆炸，同时治疗你自身。""},{""id"":""1152"",""name"":""钢化你心"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/quest_steelyourheart_small.png"",""description"":""任务：持有【心之钢】且层数在300层或以上。奖励：将你的【心之钢】层数乘以3。""}]",22988.217919,57157.768688,6.226425,10.260995,26.442896,3.183835,12339.53448,25.256652,50.413394,568.212851,256.208145,75459.000181,0.286829,1.862973,0.760985,0.713665,0.230446,1.320188,179192,34572,"奥恩,Ornn,山羊",Tank,,2026-06-29T10:17:34.659Z
75,75,沙漠死神,,/assets/champions/16.13.1/75.png,51.02823015115598,0.5369269293078993,64966,2,战士;坦克,-0.5523,0.0069,51.58056328349275,0.5300512740491871,"[{""id"":""2111"",""name"":""邦！"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/bonk_large.png"",""description"":""被【?】技能强化的攻击或技能会对目标和附近的敌人们造成额外伤害。""},{""id"":""1344"",""name"":""最终形态"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/finalform_small.png"",""description"":""在施放你的终极技能时，获得持续10秒的最大生命值护盾、全能吸血和移动速度。""},{""id"":""1996"",""name"":""升级：耀光"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/upgradesheen_small.png"",""description"":""你的咒刃效果造成额外伤害并治疗你自身，治疗量相当于目标生命值的一定百分比。此外，获得250金币。""},{""id"":""1138"",""name"":""渴血"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/goredrink_small.png"",""description"":""获得15%全能吸血。""},{""id"":""1020"",""name"":""黎明使者的坚决"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/dawnbringersresolve_small.png"",""description"":""在跌到50%生命值以下时，在3秒里持续回复共30%最大生命值。阵亡时或每45秒重置。""}]",23123.768136,43631.388595,7.734744,10.32816,23.396708,3.01423,12712.952851,50.355203,19.049148,2162.901587,153.167784,54161.044092,0.346397,1.818914,0.750886,1.434921,0.089003,1.241332,180442,33151,"内瑟斯,Nasus,狗头","Fighter,Tank",,2026-06-29T10:17:34.659Z
48,48,巨魔之王,,/assets/champions/16.13.1/48.png,50.421177448912026,0.5366872519235762,64937,3,战士;坦克,-0.4803,-0.025799999999999997,50.901456117993604,0.5624403261970591,"[{""id"":""2129"",""name"":""地形专家"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/lightningstrikes_small.png"",""description"":""你的【?】技能会在它周围的一个区域内造成伤害。""},{""id"":""1373"",""name"":""缩小引擎"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/shrinkengine_small.png"",""description"":""参与击杀后会让你变小并且获得技能急速和移动速度。阵亡时损失65%层数。""},{""id"":""2128"",""name"":""炽燃利息"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/bloodmoney2_small.png"",""description"":""施加至英雄的灼烧和持续伤害会生成金币。""},{""id"":""1151"",""name"":""面包和奶酪"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/genericabilityaugmenticon_gold.png"",""description"":""你的【?】技能获得100技能急速。""},{""id"":""1068"",""name"":""循环往复"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/recursion_small.png"",""description"":""获得60技能急速。""}]",20998.598104,51029.623714,7.353095,9.945554,25.604557,3.313808,12096.595281,28.411978,41.021174,2217.580157,202.6707,51814.907844,0.291533,1.73591,0.768186,1.13047,0.205004,1.015389,191468,32742,"特朗德尔,Trundle,巨魔","Fighter,Tank",,2026-06-29T10:17:34.659Z
26,26,时光守护者,,/assets/champions/16.13.1/26.png,52.01282011581457,0.5337863290995287,64586,2,辅助;法师,1.6650000000000003,-0.10339999999999999,50.347835307242995,0.6371854225060202,"[{""id"":""2087"",""name"":""大法师"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/eureka_small.png"",""description"":""施放一个技能会返还另一个随机技能的花费，数额相当于30%原技能冷却时间。""},{""id"":""1056"",""name"":""由心及物"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/mindtomatter_small.png"",""description"":""使你的最大生命值提升，数额相当于你一半的法力值。""},{""id"":""1373"",""name"":""缩小引擎"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/shrinkengine_small.png"",""description"":""参与击杀后会让你变小并且获得技能急速和移动速度。阵亡时损失65%层数。""},{""id"":""1030"",""name"":""尤里卡"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/eureka_small.png"",""description"":""获得相当于30%法术强度的技能急速。""},{""id"":""1098"",""name"":""急急小子"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/withhaste_small.png"",""description"":""获得移动速度，相当于你的70%技能急速。""}]",21649.167224,22466.065207,6.072473,7.778468,31.252127,4.798451,12616.909456,44.991969,27.689072,880.929821,3089.299933,13900.440195,0.490741,1.715885,0.82754,0.539822,0.270597,0.618731,216913,33593,"基兰,Zilean,时光,时光老头,老头","Support,Mage",,2026-06-29T10:17:34.659Z
80,80,不屈之枪,,/assets/champions/16.13.1/80.png,45.84570424834061,0.5316788210649643,64331,5,战士;刺客,-0.4709,-0.0162,46.31661904174731,0.5479260593130907,"[{""id"":""2005"",""name"":""扳机炼狱"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/madscientist_small.png"",""description"":""获得悍勇本色。在你达到S评价等级时，自动使用炼狱扳机。""},{""id"":""1004"",""name"":""回归基本功"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/backtobasics_small.png"",""description"":""获得提升过的技能伤害、治疗效果、护盾和技能急速，但你不能使用你的终极技能。""},{""id"":""1084"",""name"":""穿针引线"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/threadtheneedle_small.png"",""description"":""获得18%%i:scaleAPen%护甲穿透和%i:scaleMPen%法术穿透。""},{""id"":""2077"",""name"":""贪欲束缚"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/upgradehubris_small.png"",""description"":""用你的【?】技能定身或缚地敌方英雄时造成额外伤害并对你进行治疗。""},{""id"":""1019"",""name"":""全凭身法"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/dashing_small.png"",""description"":""你的冲刺、跳跃、闪烁或传送类技能获得175技能急速。""}]",29742.913921,31768.349307,12.510824,10.976517,19.149116,2.884334,13311.110002,23.535114,24.363029,1038.471784,25.562633,34598.338005,0.483536,2.234443,0.742556,3.023042,0.082771,1.089082,186527,29493,"潘森,Pantheon,斯巴达","Fighter,Assassin",,2026-06-29T10:17:34.659Z
42,42,英勇投弹手,,/assets/champions/16.13.1/42.png,49.380848409232684,0.5299349614755796,64120,3,射手;法师,1.193,0.0021,48.187869410834935,0.527807011774475,"[{""id"":""1134"",""name"":""亮出你的剑"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/drawyoursword_small.png"",""description"":""变为近战状态，并且获得攻击力、生命值、攻击速度、生命偷取和移动速度 (每个属性都基于舍弃的攻击距离而进一步提升)。""},{""id"":""1048"",""name"":""珠光护手"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/jeweledgauntlet_small.png"",""description"":""你的技能可以造成暴击。获得%i:scaleCrit% ?暴击几率。""},{""id"":""1996"",""name"":""升级：耀光"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/upgradesheen_small.png"",""description"":""你的咒刃效果造成额外伤害并治疗你自身，治疗量相当于目标生命值的一定百分比。此外，获得250金币。""},{""id"":""1356"",""name"":""暴击飞弹"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/criticalmissile_small.png"",""description"":""当你暴击时，发射飞弹造成魔法伤害。获得%i:scaleCrit% 25%暴击几率。""},{""id"":""1336"",""name"":""升级：无尽之刃"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/upgradeie_small.png"",""description"":""获得25% %i:scaleCrit%暴击几率和500金币。装备无尽之刃后，可使你的%i:scaleCrit%暴击几率在每次攻击都会提供随机的%i:scaleCritMult%暴击伤害。""}]",32845.923253,25267.563981,12.994038,10.341156,20.646002,3.253025,14048.281303,56.041049,0.117795,1817.176884,87.831142,16979.824492,0.565203,2.338074,0.764873,3.711436,0.003033,0.672001,179678,31663,"库奇,Corki,飞机","Marksman,Mage",,2026-06-29T10:17:34.659Z
134,134,暗黑元首,,/assets/champions/16.13.1/134.png,51.87227820337582,0.5200007471322601,62918,2,法师,1.6122,-0.0872,50.26004247763635,0.6071757583719134,"[{""id"":""1030"",""name"":""尤里卡"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/eureka_small.png"",""description"":""获得相当于30%法术强度的技能急速。""},{""id"":""1180"",""name"":""超强大脑"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/bigbrain_small.png"",""description"":""每拥有%i:scaleAP%1法术强度就会获得3护盾值。阵亡时或耗尽后70秒重置。""},{""id"":""2132"",""name"":""术士果汁盒"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/warlockjuicebox_small.png"",""description"":""获得?全能吸血。""},{""id"":""1098"",""name"":""急急小子"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/withhaste_small.png"",""description"":""获得移动速度，相当于你的70%技能急速。""},{""id"":""1136"",""name"":""扇巴掌"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/slaparound_small.png"",""description"":""每当你定身或缚地一个敌人时，获得10适应之力。阵亡时损失50%。""}]",32495.450618,21878.820011,11.216264,9.610116,22.715064,3.530793,13336.18165,51.492616,49.829334,1163.27746,72.675097,10552.750231,0.597625,2.436638,0.779288,1.96151,0.155579,0.482327,206697,32637,"辛德拉,Syndra,球女,暗黑球女",Mage,,2026-06-29T10:17:34.659Z
55,55,不祥之刃,,/assets/champions/16.13.1/55.png,46.09019445593711,0.519372627090586,62842,4,刺客;法师,0.0717,-0.0119,46.0184673227911,0.5312791557649326,"[{""id"":""1029"",""name"":""虚幻武器"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/etherealweapon_small.png"",""description"":""你的技能可施加%i:OnHit%攻击特效。每个目标有1秒冷却时间。""},{""id"":""1344"",""name"":""最终形态"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/finalform_small.png"",""description"":""在施放你的终极技能时，获得持续10秒的最大生命值护盾、全能吸血和移动速度。""},{""id"":""1087"",""name"":""台风"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/typhoon_small.png"",""description"":""你的攻击会对一个额外目标发射一个飞弹，从而造成削减过的伤害并施加%i:OnHit%攻击特效。""},{""id"":""1194"",""name"":""精怪魔法"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/feymagic_small.png"",""description"":""你的终极技能的伤害会对敌人造成持续若干秒的变形效果。""},{""id"":""2083"",""name"":""牙仙子"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/questburstingteeth_small.png"",""description"":""爆裂敌人会掉落牙齿。拾取牙齿会提供给你永久的穿甲和法术穿透。""}]",31408.513451,34070.390823,13.263963,12.488188,19.29578,2.607243,13661.427284,34.537348,0.678137,848.753516,13.734945,23880.210843,0.479674,2.299065,0.72278,5.097774,0.002596,0.700908,180860,28964,"卡特琳娜,Katarina,卡特,不详","Assassin,Mage",,2026-06-29T10:17:34.659Z
64,64,盲僧,,/assets/champions/16.13.1/64.png,40.596692563102415,0.512760837178227,62042,5,战士;刺客,-0.35409999999999997,-0.010799999999999999,40.950810107266285,0.523606363799556,"[{""id"":""1067"",""name"":""活力焕发"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/rabblerousing_small.png"",""description"":""使用【?】技能时回复生命值。""},{""id"":""2083"",""name"":""牙仙子"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/questburstingteeth_small.png"",""description"":""爆裂敌人会掉落牙齿。拾取牙齿会提供给你永久的穿甲和法术穿透。""},{""id"":""2005"",""name"":""扳机炼狱"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/madscientist_small.png"",""description"":""获得悍勇本色。在你达到S评价等级时，自动使用炼狱扳机。""},{""id"":""1073"",""name"":""暗影疾奔"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/shadowrunner_small.png"",""description"":""在使用一个冲刺、闪烁或传送类技能或离开潜行状态之后，获得移动速度。""},{""id"":""1063"",""name"":""狂徒豪气"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/outlawsgrit_small.png"",""description"":""在使用一次冲刺、闪烁或传送之后，你获得12护甲和魔法抗性，这个效果至多可叠加至5层。""}]",27722.537724,32922.096207,12.226678,11.09679,22.3995,3.120378,13375.329054,27.23218,20.531638,904.726803,1508.394164,44389.610338,0.457131,2.072662,0.757304,2.827011,0.128472,1.348323,178248,25187,"李青,LeeSin,Lee Sin,瞎子","Fighter,Assassin",,2026-06-29T10:17:34.659Z
523,523,残月之肃,,/assets/champions/16.13.1/523.png,55.78354293463346,0.5119426281765725,61943,1,射手,1.1447,0.0086,54.63883231104134,0.5033345654254888,"[{""id"":""1134"",""name"":""亮出你的剑"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/drawyoursword_small.png"",""description"":""变为近战状态，并且获得攻击力、生命值、攻击速度、生命偷取和移动速度 (每个属性都基于舍弃的攻击距离而进一步提升)。""},{""id"":""1356"",""name"":""暴击飞弹"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/criticalmissile_small.png"",""description"":""当你暴击时，发射飞弹造成魔法伤害。获得%i:scaleCrit% 25%暴击几率。""},{""id"":""1336"",""name"":""升级：无尽之刃"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/upgradeie_small.png"",""description"":""获得25% %i:scaleCrit%暴击几率和500金币。装备无尽之刃后，可使你的%i:scaleCrit%暴击几率在每次攻击都会提供随机的%i:scaleCritMult%暴击伤害。""},{""id"":""1077"",""name"":""灵魂虹吸"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/soulsiphon_small.png"",""description"":""暴击造成伤害的12%会等额治疗你自身。获得%i:scaleCrit% 25%暴击几率。""},{""id"":""1007"",""name"":""大力"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/bluntforce_small.png"",""description"":""获得%i:scaleAD%20%攻击力。""}]",31941.957252,25485.335878,12.596183,9.922424,17.61937,3.045179,13876.007634,65.755439,14.984828,2426.076145,52.762786,13786.117557,0.556216,2.301956,0.752792,4.214981,0.048565,0.540943,171347,34554,"厄斐琉斯,Aphelios,月男",Marksman,,2026-06-29T10:17:34.659Z
245,245,时间刺客,,/assets/champions/16.13.1/245.png,52.224377626899454,0.5112566549731652,61860,2,刺客;法师,-0.48589999999999994,-0.012400000000000001,52.710230045605236,0.5236680516369498,"[{""id"":""1029"",""name"":""虚幻武器"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/etherealweapon_small.png"",""description"":""你的技能可施加%i:OnHit%攻击特效。每个目标有1秒冷却时间。""},{""id"":""2055"",""name"":""多重射击"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/genericabilityaugmenticon_prismatic.png"",""description"":""任务：用【?】技能命中敌方英雄?次。奖励：发射数量基于任务等级的额外飞弹。""},{""id"":""1156"",""name"":""沃格勒特的巫师帽"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/quest_woogletswitchcap_small.png"",""description"":""立刻获得一个无用大棒。任务：持有灭世者的死亡之帽和中娅沙漏。奖励：获得沃格勒特的巫师帽。""},{""id"":""2072"",""name"":""咒语裂变"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/genericabilityaugmenticon_prismatic.png"",""description"":""在命中时、最大距离时或再次施放时，你的【?】技能的飞弹会分裂为两部分。""},{""id"":""1073"",""name"":""暗影疾奔"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/shadowrunner_small.png"",""description"":""在使用一个冲刺、闪烁或传送类技能或离开潜行状态之后，获得移动速度。""}]",29360.751333,33185.096539,12.867332,11.38785,20.454269,2.926066,13249.315847,35.294187,27.674253,1543.802014,30.203147,27928.909045,0.469428,2.21602,0.745292,2.917252,0.095285,0.84161,178269,32306,"艾克,Ekko","Assassin,Mage",,2026-06-29T10:17:34.659Z
9,9,远古恐惧,,/assets/champions/16.13.1/9.png,49.87196424785112,0.5067193141458088,61311,3,法师;辅助,0.7503,-0.0727,49.12163292621717,0.5793986064482531,"[{""id"":""1318"",""name"":""升级：中娅"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/upgradezh_small.png"",""description"":""【中娅沙漏】的冷却时间降低至45秒。你现在可以在【中娅沙漏】、【探索者的护臂】或【沃格勒特的巫师帽】凝滞状态持续期间移动并获得移动速度。获得250金币。""},{""id"":""1211"",""name"":""杀戮时间到了"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/itskillingtime_small.png"",""description"":""在施放你的终极技能后，标记所有敌人并存储你对他们造成的伤害。当它结束时，引爆该伤害。""},{""id"":""2132"",""name"":""术士果汁盒"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/warlockjuicebox_small.png"",""description"":""获得?全能吸血。""},{""id"":""1156"",""name"":""沃格勒特的巫师帽"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/quest_woogletswitchcap_small.png"",""description"":""立刻获得一个无用大棒。任务：持有灭世者的死亡之帽和中娅沙漏。奖励：获得沃格勒特的巫师帽。""},{""id"":""2062"",""name"":""回响施放"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/genericabilityaugmenticon_prismatic.png"",""description"":""施放你的【?】技能时会朝你的鼠标位置派出一个复制体并再次施放该技能。""}]",28871.960788,32240.930732,8.92509,11.063997,23.543882,2.934651,12719.45547,37.513641,61.33247,733.902432,26.540461,18525.709424,0.472437,2.269905,0.745848,2.663276,0.213348,0.574602,197241,30577,"费德提克,Fiddlesticks,稻草人,末日","Mage,Support",,2026-06-29T10:17:34.659Z
518,518,万花通灵,,/assets/champions/16.13.1/518.png,46.22877957492314,0.4946280033435822,59848,4,法师;辅助,0.6381,-0.0717,45.590676155106955,0.5663413475332076,"[{""id"":""2062"",""name"":""回响施放"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/genericabilityaugmenticon_prismatic.png"",""description"":""施放你的【?】技能时会朝你的鼠标位置派出一个复制体并再次施放该技能。""},{""id"":""1180"",""name"":""超强大脑"",""rarity"":""黄金"",""iconUrl"":""/assets/augments/icons/16.13/bigbrain_small.png"",""description"":""每拥有%i:scaleAP%1法术强度就会获得3护盾值。阵亡时或耗尽后70秒重置。""},{""id"":""1318"",""name"":""升级：中娅"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/upgradezh_small.png"",""description"":""【中娅沙漏】的冷却时间降低至45秒。你现在可以在【中娅沙漏】、【探索者的护臂】或【沃格勒特的巫师帽】凝滞状态持续期间移动并获得移动速度。获得250金币。""},{""id"":""1323"",""name"":""残忍"",""rarity"":""棱彩"",""iconUrl"":""/assets/augments/icons/16.13/cruelty_small.png"",""description"":""定身或缚地一个英雄时，召唤一颗会在短暂延迟后着陆的彗星，对附近的敌人们造成魔法伤害。""},{""id"":""1136"",""name"":""扇巴掌"",""rarity"":""白银"",""iconUrl"":""/assets/augments/icons/16.13/slaparound_small.png"",""description"":""每当你定身或缚地一个敌人时，获得10适应之力。阵亡时损失50%。""}]",28107.9128,22951.926216,8.922443,9.666084,23.394285,3.343311,12508.169927,39.760481,56.938862,1288.959894,51.282979,12036.941308,0.55049,2.247164,0.769761,1.556666,0.204397,0.524441,192796,27667,"妮蔻,Neeko","Mage,Support",,2026-06-29T10:17:34.659Z
