_id,champion_id,augment_id,win_rate,pick_rate,sample_size,tier,patch_version,updated_at
58_2077,58,2077,0.7035,0.1393,5223,S,26.12,2026-06-26T14:52:45.306Z
58_2078,58,2078,0.7273,0.1285,1024,S,26.12,2026-06-26T14:52:45.306Z
58_2080,58,2080,0.669,0.2457,1851,S,26.12,2026-06-26T14:52:45.306Z
58_2082,58,2082,0.6718,0.0111,4113,S,26.12,2026-06-26T14:52:45.306Z
58_2083,58,2083,0.5776,0.0465,9777,S,26.12,2026-06-26T14:52:45.306Z
58_2087,58,2087,0.5036,0.0027,4084,B,26.12,2026-06-26T14:52:45.306Z
58_2089,58,2089,0.6033,0.2427,2559,S,26.12,2026-06-26T14:52:45.306Z
58_2091,58,2091,0.5997,0.0667,6369,S,26.12,2026-06-26T14:52:45.306Z
58_2095,58,2095,0.724,0.0051,8469,S,26.12,2026-06-26T14:52:45.306Z
58_2096,58,2096,0.5472,0.0811,621,A,26.12,2026-06-26T14:52:45.306Z
58_2097,58,2097,0.6958,0.1047,3729,S,26.12,2026-06-26T14:52:45.306Z
58_2098,58,2098,0.7201,0.0261,6369,S,26.12,2026-06-26T14:52:45.306Z
58_2099,58,2099,0.7374,0.0228,1522,S,26.12,2026-06-26T14:52:45.306Z
58_2100,58,2100,0.4581,0.2172,8013,C,26.12,2026-06-26T14:52:45.306Z
58_2102,58,2102,0.6365,0.0192,7503,S,26.12,2026-06-26T14:52:45.306Z
58_2103,58,2103,0.4631,0.0842,498,C,26.12,2026-06-26T14:52:45.306Z
58_2104,58,2104,0.6284,0.0765,8533,S,26.12,2026-06-26T14:52:45.306Z
58_2107,58,2107,0.749,0.0541,4015,S,26.12,2026-06-26T14:52:45.306Z
58_2109,58,2109,0.5034,0.1707,4691,B,26.12,2026-06-26T14:52:45.306Z
58_2111,58,2111,0.5571,0.0724,8400,S,26.12,2026-06-26T14:52:45.306Z
58_2115,58,2115,0.6858,0.0721,6198,S,26.12,2026-06-26T14:52:45.306Z
58_2116,58,2116,0.7405,0.1441,6049,S,26.12,2026-06-26T14:52:45.306Z
58_2118,58,2118,0.6924,0.1903,5042,S,26.12,2026-06-26T14:52:45.306Z
58_2119,58,2119,0.6807,0.0393,6422,S,26.12,2026-06-26T14:52:45.306Z
58_2123,58,2123,0.5032,0.1088,602,B,26.12,2026-06-26T14:52:45.306Z
58_2126,58,2126,0.4545,0.2208,2956,C,26.12,2026-06-26T14:52:45.306Z
58_2128,58,2128,0.5004,0.0471,9906,B,26.12,2026-06-26T14:52:45.306Z
58_2129,58,2129,0.5097,0.0995,5642,B,26.12,2026-06-26T14:52:45.306Z
58_2132,58,2132,0.7138,0.0815,7570,S,26.12,2026-06-26T14:52:45.306Z
58_2133,58,2133,0.6836,0.2243,8556,S,26.12,2026-06-26T14:52:45.306Z
58_2134,58,2134,0.6797,0.1218,5046,S,26.12,2026-06-26T14:52:45.306Z
58_2135,58,2135,0.7077,0.171,6908,S,26.12,2026-06-26T14:52:45.306Z
58_2137,58,2137,0.4731,0.2092,6624,C,26.12,2026-06-26T14:52:45.306Z
58_2139,58,2139,0.6729,0.0898,4334,S,26.12,2026-06-26T14:52:45.306Z
58_12317,58,12317,0.5427,0.1659,989,A,26.12,2026-06-26T14:52:45.306Z
59_1001,59,1001,0.637,0.203,6702,S,26.12,2026-06-26T14:52:45.306Z
59_1002,59,1002,0.677,0.2478,5763,S,26.12,2026-06-26T14:52:45.306Z
59_1004,59,1004,0.7048,0.2477,9036,S,26.12,2026-06-26T14:52:45.306Z
59_1005,59,1005,0.4825,0.234,4169,B,26.12,2026-06-26T14:52:45.306Z
59_1006,59,1006,0.4813,0.2056,5150,B,26.12,2026-06-26T14:52:45.306Z
59_1011,59,1011,0.4627,0.0049,2027,C,26.12,2026-06-26T14:52:45.306Z
59_1013,59,1013,0.6087,0.2282,3779,S,26.12,2026-06-26T14:52:45.306Z
59_1015,59,1015,0.6592,0.0202,2988,S,26.12,2026-06-26T14:52:45.306Z
59_1018,59,1018,0.6152,0.2373,5503,S,26.12,2026-06-26T14:52:45.306Z
59_1019,59,1019,0.4644,0.1813,1002,C,26.12,2026-06-26T14:52:45.306Z
59_1020,59,1020,0.6155,0.0086,1292,S,26.12,2026-06-26T14:52:45.306Z
59_1027,59,1027,0.7082,0.0521,7277,S,26.12,2026-06-26T14:52:45.306Z
59_1029,59,1029,0.5585,0.0063,1728,S,26.12,2026-06-26T14:52:45.306Z
59_1030,59,1030,0.4625,0.2232,2748,C,26.12,2026-06-26T14:52:45.306Z
59_1036,59,1036,0.7259,0.2039,5449,S,26.12,2026-06-26T14:52:45.306Z
59_1038,59,1038,0.6062,0.1,3094,S,26.12,2026-06-26T14:52:45.306Z
59_1041,59,1041,0.5499,0.0282,9062,A,26.12,2026-06-26T14:52:45.306Z
59_1045,59,1045,0.5795,0.0989,7379,S,26.12,2026-06-26T14:52:45.306Z
59_1047,59,1047,0.6582,0.0771,6754,S,26.12,2026-06-26T14:52:45.306Z
59_1048,59,1048,0.6793,0.2054,4484,S,26.12,2026-06-26T14:52:45.306Z
59_1053,59,1053,0.5402,0.069,2501,A,26.12,2026-06-26T14:52:45.306Z
59_1054,59,1054,0.5009,0.0642,8567,B,26.12,2026-06-26T14:52:45.306Z
59_1058,59,1058,0.4991,0.2261,2285,B,26.12,2026-06-26T14:52:45.306Z
59_1061,59,1061,0.5123,0.1695,4426,B,26.12,2026-06-26T14:52:45.306Z
59_1062,59,1062,0.7032,0.0364,2698,S,26.12,2026-06-26T14:52:45.306Z
59_1063,59,1063,0.6027,0.0507,801,S,26.12,2026-06-26T14:52:45.306Z
59_1064,59,1064,0.6108,0.0676,2553,S,26.12,2026-06-26T14:52:45.306Z
59_1066,59,1066,0.5391,0.1259,5157,A,26.12,2026-06-26T14:52:45.306Z
59_1067,59,1067,0.4976,0.2156,2966,B,26.12,2026-06-26T14:52:45.306Z
59_1068,59,1068,0.4997,0.2386,9397,B,26.12,2026-06-26T14:52:45.306Z
59_1071,59,1071,0.6219,0.1554,5152,S,26.12,2026-06-26T14:52:45.306Z
59_1072,59,1072,0.6574,0.0308,4461,S,26.12,2026-06-26T14:52:45.306Z
59_1074,59,1074,0.7054,0.0333,1114,S,26.12,2026-06-26T14:52:45.306Z
59_1077,59,1077,0.5991,0.1993,1406,S,26.12,2026-06-26T14:52:45.306Z
59_1079,59,1079,0.5398,0.1525,7920,A,26.12,2026-06-26T14:52:45.306Z
59_1081,59,1081,0.6405,0.0301,5470,S,26.12,2026-06-26T14:52:45.306Z
59_1084,59,1084,0.5664,0.2172,2309,S,26.12,2026-06-26T14:52:45.306Z
59_1088,59,1088,0.7123,0.0227,6158,S,26.12,2026-06-26T14:52:45.306Z
59_1092,59,1092,0.4711,0.0687,3306,C,26.12,2026-06-26T14:52:45.306Z
59_1095,59,1095,0.6497,0.2471,3320,S,26.12,2026-06-26T14:52:45.306Z
59_1098,59,1098,0.452,0.2234,1799,C,26.12,2026-06-26T14:52:45.306Z
59_1103,59,1103,0.54,0.0191,9001,A,26.12,2026-06-26T14:52:45.306Z
59_1104,59,1104,0.6674,0.1396,5109,S,26.12,2026-06-26T14:52:45.306Z
59_1113,59,1113,0.5189,0.2157,6480,B,26.12,2026-06-26T14:52:45.306Z
59_1115,59,1115,0.7429,0.0169,1189,S,26.12,2026-06-26T14:52:45.306Z
59_1116,59,1116,0.5413,0.1758,6368,A,26.12,2026-06-26T14:52:45.306Z
59_1118,59,1118,0.4688,0.0877,6859,C,26.12,2026-06-26T14:52:45.306Z
59_1129,59,1129,0.7375,0.221,2091,S,26.12,2026-06-26T14:52:45.306Z
59_1133,59,1133,0.5039,0.2066,8472,B,26.12,2026-06-26T14:52:45.306Z
59_1134,59,1134,0.458,0.1054,4031,C,26.12,2026-06-26T14:52:45.306Z
59_1141,59,1141,0.6136,0.1862,9893,S,26.12,2026-06-26T14:52:45.306Z
59_1149,59,1149,0.5825,0.1128,7574,S,26.12,2026-06-26T14:52:45.306Z
59_1150,59,1150,0.5295,0.1657,615,A,26.12,2026-06-26T14:52:45.306Z
59_1151,59,1151,0.6988,0.2275,9152,S,26.12,2026-06-26T14:52:45.306Z
59_1152,59,1152,0.6055,0.0016,8922,S,26.12,2026-06-26T14:52:45.306Z
59_1154,59,1154,0.5972,0.0722,5154,S,26.12,2026-06-26T14:52:45.306Z
59_1156,59,1156,0.4744,0.2025,8448,C,26.12,2026-06-26T14:52:45.306Z
59_1180,59,1180,0.6504,0.0433,8692,S,26.12,2026-06-26T14:52:45.306Z
59_1194,59,1194,0.4905,0.1795,9517,B,26.12,2026-06-26T14:52:45.306Z
59_1195,59,1195,0.5549,0.0383,7318,S,26.12,2026-06-26T14:52:45.306Z
59_1211,59,1211,0.7142,0.136,1295,S,26.12,2026-06-26T14:52:45.306Z
59_1220,59,1220,0.6314,0.1692,8901,S,26.12,2026-06-26T14:52:45.306Z
59_1225,59,1225,0.674,0.1533,4974,S,26.12,2026-06-26T14:52:45.306Z
59_1238,59,1238,0.6356,0.1339,5395,S,26.12,2026-06-26T14:52:45.306Z
59_1243,59,1243,0.5784,0.2222,6392,S,26.12,2026-06-26T14:52:45.306Z
59_1301,59,1301,0.5615,0.0129,1943,S,26.12,2026-06-26T14:52:45.306Z
59_1310,59,1310,0.6445,0.1127,5478,S,26.12,2026-06-26T14:52:45.306Z
59_1311,59,1311,0.6747,0.1711,209,S,26.12,2026-06-26T14:52:45.306Z
59_1322,59,1322,0.5691,0.1826,750,S,26.12,2026-06-26T14:52:45.306Z
59_1323,59,1323,0.6237,0.0895,3956,S,26.12,2026-06-26T14:52:45.306Z
59_1324,59,1324,0.7282,0.0206,2453,S,26.12,2026-06-26T14:52:45.306Z
59_1325,59,1325,0.6879,0.0095,4582,S,26.12,2026-06-26T14:52:45.306Z
59_1326,59,1326,0.4524,0.0405,1565,C,26.12,2026-06-26T14:52:45.306Z
59_1328,59,1328,0.4715,0.206,5710,C,26.12,2026-06-26T14:52:45.306Z
59_1329,59,1329,0.5606,0.1441,1283,S,26.12,2026-06-26T14:52:45.306Z
59_1331,59,1331,0.724,0.0596,7079,S,26.12,2026-06-26T14:52:45.306Z
59_1332,59,1332,0.5863,0.1776,7177,S,26.12,2026-06-26T14:52:45.306Z
59_1334,59,1334,0.5912,0.0995,9464,S,26.12,2026-06-26T14:52:45.306Z
59_1335,59,1335,0.6534,0.1673,9998,S,26.12,2026-06-26T14:52:45.306Z
59_1336,59,1336,0.5885,0.1305,6398,S,26.12,2026-06-26T14:52:45.306Z
59_1337,59,1337,0.7068,0.2294,7029,S,26.12,2026-06-26T14:52:45.306Z
59_1343,59,1343,0.721,0.0488,2991,S,26.12,2026-06-26T14:52:45.306Z
59_1344,59,1344,0.5317,0.0896,6179,A,26.12,2026-06-26T14:52:45.306Z
59_1345,59,1345,0.727,0.1504,5502,S,26.12,2026-06-26T14:52:45.306Z
59_1346,59,1346,0.5845,0.0413,5858,S,26.12,2026-06-26T14:52:45.306Z
59_1349,59,1349,0.716,0.0063,5041,S,26.12,2026-06-26T14:52:45.306Z
59_1353,59,1353,0.4593,0.0787,1486,C,26.12,2026-06-26T14:52:45.306Z
59_1356,59,1356,0.5401,0.1462,3536,A,26.12,2026-06-26T14:52:45.306Z
59_1358,59,1358,0.6051,0.0784,7797,S,26.12,2026-06-26T14:52:45.306Z
59_1361,59,1361,0.5671,0.148,6314,S,26.12,2026-06-26T14:52:45.306Z
59_1373,59,1373,0.6565,0.1651,7922,S,26.12,2026-06-26T14:52:45.306Z
59_1375,59,1375,0.5412,0.1589,6256,A,26.12,2026-06-26T14:52:45.306Z
59_1379,59,1379,0.4696,0.0217,8677,C,26.12,2026-06-26T14:52:45.306Z
59_1384,59,1384,0.7074,0.1183,9623,S,26.12,2026-06-26T14:52:45.306Z
59_1388,59,1388,0.4991,0.2481,3406,B,26.12,2026-06-26T14:52:45.306Z
59_1389,59,1389,0.7172,0.0413,3590,S,26.12,2026-06-26T14:52:45.306Z
59_1390,59,1390,0.6803,0.0124,3325,S,26.12,2026-06-26T14:52:45.306Z
59_1392,59,1392,0.5835,0.02,6027,S,26.12,2026-06-26T14:52:45.306Z
59_1400,59,1400,0.6614,0.2398,1236,S,26.12,2026-06-26T14:52:45.306Z
59_1401,59,1401,0.5686,0.1628,1956,S,26.12,2026-06-26T14:52:45.306Z
59_1402,59,1402,0.6812,0.203,3576,S,26.12,2026-06-26T14:52:45.306Z
59_1403,59,1403,0.5477,0.0557,1045,A,26.12,2026-06-26T14:52:45.306Z
59_1413,59,1413,0.6863,0.2166,1528,S,26.12,2026-06-26T14:52:45.306Z
59_1414,59,1414,0.5144,0.134,10073,B,26.12,2026-06-26T14:52:45.306Z
59_1420,59,1420,0.4582,0.2468,5001,C,26.12,2026-06-26T14:52:45.306Z
59_1421,59,1421,0.6944,0.1286,8016,S,26.12,2026-06-26T14:52:45.306Z
59_1996,59,1996,0.4998,0.0732,9898,B,26.12,2026-06-26T14:52:45.306Z
59_2004,59,2004,0.7039,0.1783,9234,S,26.12,2026-06-26T14:52:45.306Z
59_2005,59,2005,0.5579,0.0474,5122,S,26.12,2026-06-26T14:52:45.306Z
59_2006,59,2006,0.6353,0.1396,1720,S,26.12,2026-06-26T14:52:45.306Z
59_2007,59,2007,0.5516,0.04,638,S,26.12,2026-06-26T14:52:45.306Z
59_2010,59,2010,0.5704,0.2179,1737,S,26.12,2026-06-26T14:52:45.306Z
59_2031,59,2031,0.6783,0.1823,7261,S,26.12,2026-06-26T14:52:45.306Z
59_2032,59,2032,0.6382,0.1874,9905,S,26.12,2026-06-26T14:52:45.306Z
59_2034,59,2034,0.4857,0.2237,4460,B,26.12,2026-06-26T14:52:45.306Z
59_2042,59,2042,0.4773,0.0468,3767,C,26.12,2026-06-26T14:52:45.306Z
59_2043,59,2043,0.6986,0.041,1402,S,26.12,2026-06-26T14:52:45.306Z
59_2046,59,2046,0.7348,0.0872,9923,S,26.12,2026-06-26T14:52:45.306Z
59_2054,59,2054,0.7328,0.1718,5368,S,26.12,2026-06-26T14:52:45.306Z
59_2055,59,2055,0.4995,0.0615,5525,B,26.12,2026-06-26T14:52:45.306Z
59_2062,59,2062,0.5789,0.2292,1573,S,26.12,2026-06-26T14:52:45.306Z
59_2063,59,2063,0.7286,0.2497,9347,S,26.12,2026-06-26T14:52:45.306Z
59_2064,59,2064,0.5447,0.1766,7465,A,26.12,2026-06-26T14:52:45.306Z
59_2065,59,2065,0.6477,0.0528,5907,S,26.12,2026-06-26T14:52:45.306Z
59_2072,59,2072,0.4524,0.2222,374,C,26.12,2026-06-26T14:52:45.306Z
59_2077,59,2077,0.6853,0.0935,8345,S,26.12,2026-06-26T14:52:45.306Z
59_2078,59,2078,0.7106,0,4214,S,26.12,2026-06-26T14:52:45.306Z
59_2080,59,2080,0.6857,0.2074,4795,S,26.12,2026-06-26T14:52:45.306Z
59_2082,59,2082,0.564,0.1552,7984,S,26.12,2026-06-26T14:52:45.306Z
59_2083,59,2083,0.6114,0.2113,6191,S,26.12,2026-06-26T14:52:45.306Z
59_2087,59,2087,0.6139,0.1091,5212,S,26.12,2026-06-26T14:52:45.306Z
59_2089,59,2089,0.6763,0.0805,6056,S,26.12,2026-06-26T14:52:45.306Z
59_2091,59,2091,0.4931,0.011,4015,B,26.12,2026-06-26T14:52:45.306Z
59_2095,59,2095,0.6502,0.1194,2489,S,26.12,2026-06-26T14:52:45.306Z
59_2096,59,2096,0.5917,0.0849,9757,S,26.12,2026-06-26T14:52:45.306Z
59_2097,59,2097,0.6628,0.0707,3885,S,26.12,2026-06-26T14:52:45.306Z
59_2098,59,2098,0.7441,0.0027,9734,S,26.12,2026-06-26T14:52:45.306Z
59_2099,59,2099,0.6186,0.1549,4939,S,26.12,2026-06-26T14:52:45.306Z
59_2100,59,2100,0.4518,0.053,7782,C,26.12,2026-06-26T14:52:45.306Z
59_2102,59,2102,0.7445,0.1467,4307,S,26.12,2026-06-26T14:52:45.306Z
59_2103,59,2103,0.5354,0.0472,252,A,26.12,2026-06-26T14:52:45.306Z
59_2104,59,2104,0.5038,0.0332,8015,B,26.12,2026-06-26T14:52:45.306Z
59_2107,59,2107,0.6943,0.0098,8249,S,26.12,2026-06-26T14:52:45.306Z
59_2109,59,2109,0.5426,0.1338,5406,A,26.12,2026-06-26T14:52:45.306Z
59_2111,59,2111,0.6538,0.2046,2713,S,26.12,2026-06-26T14:52:45.306Z
59_2115,59,2115,0.6872,0.213,6216,S,26.12,2026-06-26T14:52:45.306Z
59_2116,59,2116,0.4927,0.0135,5689,B,26.12,2026-06-26T14:52:45.306Z
59_2118,59,2118,0.579,0.1172,8492,S,26.12,2026-06-26T14:52:45.306Z
59_2119,59,2119,0.6143,0.2122,7286,S,26.12,2026-06-26T14:52:45.306Z
59_2123,59,2123,0.5311,0.2283,1197,A,26.12,2026-06-26T14:52:45.306Z
59_2126,59,2126,0.7275,0.096,8098,S,26.12,2026-06-26T14:52:45.306Z
59_2128,59,2128,0.648,0.0104,1774,S,26.12,2026-06-26T14:52:45.306Z
59_2129,59,2129,0.6035,0.0678,6509,S,26.12,2026-06-26T14:52:45.306Z
59_2132,59,2132,0.5018,0.2377,3127,B,26.12,2026-06-26T14:52:45.306Z
59_2133,59,2133,0.5312,0.0698,374,A,26.12,2026-06-26T14:52:45.306Z
59_2134,59,2134,0.5632,0.0684,165,S,26.12,2026-06-26T14:52:45.306Z
59_2135,59,2135,0.5765,0.2394,3803,S,26.12,2026-06-26T14:52:45.306Z
59_2137,59,2137,0.4554,0.1853,5849,C,26.12,2026-06-26T14:52:45.306Z
59_2139,59,2139,0.713,0.1812,3100,S,26.12,2026-06-26T14:52:45.306Z
59_12317,59,12317,0.7063,0.2461,1584,S,26.12,2026-06-26T14:52:45.306Z
60_1001,60,1001,0.6277,0.1417,1747,S,26.12,2026-06-26T14:52:45.306Z
60_1002,60,1002,0.598,0.0481,4124,S,26.12,2026-06-26T14:52:45.306Z
60_1004,60,1004,0.6872,0.1185,3613,S,26.12,2026-06-26T14:52:45.306Z
60_1005,60,1005,0.718,0.1535,8837,S,26.12,2026-06-26T14:52:45.306Z
60_1006,60,1006,0.7077,0.1734,5189,S,26.12,2026-06-26T14:52:45.306Z
60_1011,60,1011,0.5642,0.0093,3056,S,26.12,2026-06-26T14:52:45.306Z
60_1013,60,1013,0.4707,0.1467,8283,C,26.12,2026-06-26T14:52:45.306Z
60_1015,60,1015,0.5631,0.0686,9290,S,26.12,2026-06-26T14:52:45.306Z
60_1018,60,1018,0.549,0.0963,6732,A,26.12,2026-06-26T14:52:45.306Z
60_1019,60,1019,0.6192,0.2352,5495,S,26.12,2026-06-26T14:52:45.306Z
60_1020,60,1020,0.5259,0.0684,1555,A,26.12,2026-06-26T14:52:45.306Z
60_1027,60,1027,0.603,0.1747,8938,S,26.12,2026-06-26T14:52:45.306Z
60_1029,60,1029,0.5792,0.216,1501,S,26.12,2026-06-26T14:52:45.306Z
60_1030,60,1030,0.6933,0.2076,1769,S,26.12,2026-06-26T14:52:45.306Z
60_1036,60,1036,0.6266,0.1788,3716,S,26.12,2026-06-26T14:52:45.306Z
60_1038,60,1038,0.4656,0.1494,3980,C,26.12,2026-06-26T14:52:45.306Z
60_1041,60,1041,0.6915,0.0699,9942,S,26.12,2026-06-26T14:52:45.306Z
60_1045,60,1045,0.559,0.198,711,S,26.12,2026-06-26T14:52:45.306Z
60_1047,60,1047,0.4836,0.1635,417,B,26.12,2026-06-26T14:52:45.306Z
60_1048,60,1048,0.495,0.1677,9178,B,26.12,2026-06-26T14:52:45.306Z
60_1053,60,1053,0.6183,0.0452,4878,S,26.12,2026-06-26T14:52:45.306Z
60_1054,60,1054,0.6792,0.2102,3941,S,26.12,2026-06-26T14:52:45.306Z
60_1058,60,1058,0.5282,0.1537,3226,A,26.12,2026-06-26T14:52:45.306Z
60_1061,60,1061,0.5198,0.227,1334,B,26.12,2026-06-26T14:52:45.306Z
60_1062,60,1062,0.562,0.1747,5446,S,26.12,2026-06-26T14:52:45.306Z
60_1063,60,1063,0.6171,0.1227,3076,S,26.12,2026-06-26T14:52:45.306Z
60_1064,60,1064,0.6607,0.0564,5627,S,26.12,2026-06-26T14:52:45.306Z
60_1066,60,1066,0.4897,0.2059,4850,B,26.12,2026-06-26T14:52:45.306Z
60_1067,60,1067,0.5167,0.0757,9339,B,26.12,2026-06-26T14:52:45.306Z
60_1068,60,1068,0.6074,0.1545,575,S,26.12,2026-06-26T14:52:45.306Z
60_1071,60,1071,0.6204,0.0601,3575,S,26.12,2026-06-26T14:52:45.306Z
60_1072,60,1072,0.6703,0.0977,8142,S,26.12,2026-06-26T14:52:45.306Z
60_1074,60,1074,0.5595,0.1544,5621,S,26.12,2026-06-26T14:52:45.306Z
60_1077,60,1077,0.6895,0.0845,3862,S,26.12,2026-06-26T14:52:45.306Z
60_1079,60,1079,0.5191,0.1212,3048,B,26.12,2026-06-26T14:52:45.306Z
60_1081,60,1081,0.5318,0.1671,7945,A,26.12,2026-06-26T14:52:45.306Z
60_1084,60,1084,0.5865,0.219,9261,S,26.12,2026-06-26T14:52:45.306Z
60_1088,60,1088,0.6997,0.0643,437,S,26.12,2026-06-26T14:52:45.306Z
60_1092,60,1092,0.6121,0.0474,4808,S,26.12,2026-06-26T14:52:45.306Z
60_1095,60,1095,0.6614,0.2329,8453,S,26.12,2026-06-26T14:52:45.306Z
60_1098,60,1098,0.6204,0.0297,5266,S,26.12,2026-06-26T14:52:45.306Z
60_1103,60,1103,0.6419,0.1711,4984,S,26.12,2026-06-26T14:52:45.306Z
60_1104,60,1104,0.6875,0.0443,2231,S,26.12,2026-06-26T14:52:45.306Z
60_1113,60,1113,0.5629,0.0841,867,S,26.12,2026-06-26T14:52:45.306Z
60_1115,60,1115,0.4616,0.2241,9697,C,26.12,2026-06-26T14:52:45.306Z
60_1116,60,1116,0.7343,0.1241,9602,S,26.12,2026-06-26T14:52:45.306Z
60_1118,60,1118,0.4523,0.0254,2891,C,26.12,2026-06-26T14:52:45.306Z
60_1129,60,1129,0.6839,0.1856,9197,S,26.12,2026-06-26T14:52:45.306Z
60_1133,60,1133,0.5335,0.0714,7316,A,26.12,2026-06-26T14:52:45.306Z
60_1134,60,1134,0.6331,0.2498,4842,S,26.12,2026-06-26T14:52:45.306Z
60_1141,60,1141,0.7301,0.1492,5365,S,26.12,2026-06-26T14:52:45.306Z
60_1149,60,1149,0.7141,0.0155,1217,S,26.12,2026-06-26T14:52:45.306Z
60_1150,60,1150,0.5286,0.1067,4300,A,26.12,2026-06-26T14:52:45.306Z
60_1151,60,1151,0.7335,0.1999,4186,S,26.12,2026-06-26T14:52:45.306Z
60_1152,60,1152,0.4909,0.1554,306,B,26.12,2026-06-26T14:52:45.306Z
60_1154,60,1154,0.6616,0.2154,5482,S,26.12,2026-06-26T14:52:45.306Z
60_1156,60,1156,0.5835,0.2312,7986,S,26.12,2026-06-26T14:52:45.306Z
60_1180,60,1180,0.6862,0.0161,2882,S,26.12,2026-06-26T14:52:45.306Z
60_1194,60,1194,0.5391,0.0318,8204,A,26.12,2026-06-26T14:52:45.306Z
60_1195,60,1195,0.5002,0.0981,5011,B,26.12,2026-06-26T14:52:45.306Z
60_1211,60,1211,0.5206,0.1924,9823,A,26.12,2026-06-26T14:52:45.306Z
60_1220,60,1220,0.7139,0.0109,6916,S,26.12,2026-06-26T14:52:45.306Z
60_1225,60,1225,0.7445,0.0193,7083,S,26.12,2026-06-26T14:52:45.306Z
60_1238,60,1238,0.6174,0.1346,9307,S,26.12,2026-06-26T14:52:45.306Z
60_1243,60,1243,0.6389,0.2344,9394,S,26.12,2026-06-26T14:52:45.306Z
60_1301,60,1301,0.6937,0.0845,1287,S,26.12,2026-06-26T14:52:45.306Z
60_1310,60,1310,0.6248,0.0353,2742,S,26.12,2026-06-26T14:52:45.306Z
60_1311,60,1311,0.6765,0.0748,8991,S,26.12,2026-06-26T14:52:45.306Z
60_1322,60,1322,0.6536,0.0751,7224,S,26.12,2026-06-26T14:52:45.306Z
60_1323,60,1323,0.6173,0.014,903,S,26.12,2026-06-26T14:52:45.306Z
60_1324,60,1324,0.7234,0.1238,1910,S,26.12,2026-06-26T14:52:45.306Z
60_1325,60,1325,0.512,0.1615,5048,B,26.12,2026-06-26T14:52:45.306Z
60_1326,60,1326,0.4598,0.2002,4135,C,26.12,2026-06-26T14:52:45.306Z
60_1328,60,1328,0.6677,0.2112,2688,S,26.12,2026-06-26T14:52:45.306Z
60_1329,60,1329,0.6245,0.1582,2092,S,26.12,2026-06-26T14:52:45.306Z
60_1331,60,1331,0.537,0.0778,6646,A,26.12,2026-06-26T14:52:45.306Z
60_1332,60,1332,0.6086,0.0159,3336,S,26.12,2026-06-26T14:52:45.306Z
60_1334,60,1334,0.4856,0.0631,2764,B,26.12,2026-06-26T14:52:45.306Z
60_1335,60,1335,0.5853,0.1938,1428,S,26.12,2026-06-26T14:52:45.306Z
60_1336,60,1336,0.7012,0.1795,5665,S,26.12,2026-06-26T14:52:45.306Z
60_1337,60,1337,0.5281,0.069,9667,A,26.12,2026-06-26T14:52:45.306Z
60_1343,60,1343,0.4761,0.1439,6437,C,26.12,2026-06-26T14:52:45.306Z
60_1344,60,1344,0.6805,0.1164,2395,S,26.12,2026-06-26T14:52:45.306Z
60_1345,60,1345,0.5488,0.0835,2753,A,26.12,2026-06-26T14:52:45.306Z
60_1346,60,1346,0.562,0.0841,1881,S,26.12,2026-06-26T14:52:45.306Z
60_1349,60,1349,0.4733,0.0936,2500,C,26.12,2026-06-26T14:52:45.306Z
60_1353,60,1353,0.5665,0.0764,8612,S,26.12,2026-06-26T14:52:45.306Z
60_1356,60,1356,0.4877,0.1019,4728,B,26.12,2026-06-26T14:52:45.306Z
60_1358,60,1358,0.5987,0.2463,1141,S,26.12,2026-06-26T14:52:45.306Z
60_1361,60,1361,0.5871,0.1229,8697,S,26.12,2026-06-26T14:52:45.306Z
60_1373,60,1373,0.6345,0.194,9878,S,26.12,2026-06-26T14:52:45.306Z
60_1375,60,1375,0.6409,0.1313,9760,S,26.12,2026-06-26T14:52:45.306Z
60_1379,60,1379,0.5901,0.0756,2847,S,26.12,2026-06-26T14:52:45.306Z
60_1384,60,1384,0.5327,0.1405,2731,A,26.12,2026-06-26T14:52:45.306Z
60_1388,60,1388,0.6676,0.247,6386,S,26.12,2026-06-26T14:52:45.306Z
60_1389,60,1389,0.648,0.2488,6765,S,26.12,2026-06-26T14:52:45.306Z
60_1390,60,1390,0.6057,0.0277,9112,S,26.12,2026-06-26T14:52:45.306Z
60_1392,60,1392,0.5019,0.1108,8246,B,26.12,2026-06-26T14:52:45.306Z
60_1400,60,1400,0.5594,0.0662,4527,S,26.12,2026-06-26T14:52:45.306Z
60_1401,60,1401,0.5811,0.2143,5987,S,26.12,2026-06-26T14:52:45.306Z
60_1402,60,1402,0.6513,0.1729,5366,S,26.12,2026-06-26T14:52:45.306Z
60_1403,60,1403,0.5763,0.1722,8991,S,26.12,2026-06-26T14:52:45.306Z
60_1413,60,1413,0.4508,0.021,1843,C,26.12,2026-06-26T14:52:45.306Z
60_1414,60,1414,0.7145,0.0383,7494,S,26.12,2026-06-26T14:52:45.306Z
60_1420,60,1420,0.5561,0.0012,956,S,26.12,2026-06-26T14:52:45.306Z
60_1421,60,1421,0.4868,0.1059,5390,B,26.12,2026-06-26T14:52:45.306Z
60_1996,60,1996,0.6795,0.012,732,S,26.12,2026-06-26T14:52:45.306Z
60_2004,60,2004,0.6184,0.2059,4518,S,26.12,2026-06-26T14:52:45.306Z
60_2005,60,2005,0.7264,0.1416,1483,S,26.12,2026-06-26T14:52:45.306Z
60_2006,60,2006,0.4884,0.0227,1253,B,26.12,2026-06-26T14:52:45.306Z
